美容顧問/香水顧問/彩妝顧問 Beauty Consultant,Location not specified,https://hk.jobsdb.com/hk/en/job/%e7%be%8e%e5%ae%b9%e9%a1%a7%e5%95%8f-%e9%a6%99%e6%b0%b4%e9%a1%a7%e5%95%8f-%e5%bd%a9%e5%a6%9d%e9%a1%a7%e5%95%8f-beauty-consultant-100003005928112,School Certificate,Entry Level,null
MUJOSH - Shop Sales (銷售員),Location not specified,https://hk.jobsdb.com/hk/en/job/mujosh-shop-sales-100003005928048,School Certificate,Entry Level,Salary provided
Ipanema - Contract Sales,Location not specified,https://hk.jobsdb.com/hk/en/job/ipanema-contract-sales-100003005926426,School Certificate,Entry Level,Salary negotiable
見習銷售員. 高級銷售員. 兼職時裝店鋪銷售,Kowloon City,https://hk.jobsdb.com/hk/en/job/%e8%a6%8b%e7%bf%92%e9%8a%b7%e5%94%ae%e5%93%a1-%e9%ab%98%e7%b4%9a%e9%8a%b7%e5%94%ae%e5%93%a1-%e5%85%bc%e8%81%b7%e6%99%82%e8%a3%9d%e5%ba%97%e9%8b%aa%e9%8a%b7%e5%94%ae-100003005926610,null,null,Salary provided
鐘錶銷售員 (Ref: 20180223),Location not specified,https://hk.jobsdb.com/hk/en/job/%e9%90%98%e9%8c%b6%e9%8a%b7%e5%94%ae%e5%93%a1-100003005926262,School Certificate,Entry Level,Base salary + high commission
經驗美容師/光學治療師　($18K - $25K),Causeway Bay,https://hk.jobsdb.com/hk/en/job/%e7%b6%93%e9%a9%97%e7%be%8e%e5%ae%b9%e5%b8%ab-%e5%85%89%e5%ad%b8%e6%b2%bb%e7%99%82%e5%b8%ab-100003005925452,null,null,Salary negotiable
APAC Travel Retail Manager,Kwun Tong,https://hk.jobsdb.com/hk/en/job/apac-travel-retail-manager-100003005945841,null,Middle,Salary negotiable
Recruitment Consultant,Location not specified,https://hk.jobsdb.com/hk/en/job/recruitment-consultant-100003005946022,Degree,Entry Level,Salary negotiable
Customer Service Representative (Dancing Centre),Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-representative-100003005946019,School Certificate,Entry Level,Salary provided
Sales Executive [Leading Testing Lab/ MNC / Good Career Path],Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005945997,Degree,Entry Level,Base salary + high commission
Account Manager [Business Process Outsourcing / FSI portfolio / Annual package 600K+],Tai Koo,https://hk.jobsdb.com/hk/en/job/account-manager-100003005945995,Degree,Middle level,Base salary + high commission
Retail Store Associate / Shop Assistant,Causeway Bay,https://hk.jobsdb.com/hk/en/job/retail-store-associate-shop-assistant-100003005945989,Non-Degree Tertiary,Entry Level,Salary provided
BUSINESS DEVELOPMENT EXECUTIVE,Sheung Wan,https://hk.jobsdb.com/hk/en/job/business-development-executive-100003005945967,Non-Degree Tertiary,Entry Level,"HK$11,000 - 17,000 /month (negotiable)"
Regional Project Manager - Chemicals (Sales & Marketing) / MNC 800K+,Location not specified,https://hk.jobsdb.com/hk/en/job/regional-project-manager-chemicals-mnc-100003005945964,Degree,Senior level,Salary provided
Sales Support Executive / Coordinator,Kwai Hing,https://hk.jobsdb.com/hk/en/job/sales-support-executive-coordinator-100003005945951,null,null,Salary provided
Temp Sale Coordinator,Central,https://hk.jobsdb.com/hk/en/job/temp-sale-coordinator-100003005945945,null,null,"HK$11,000 - 14,000 /month"
Temporary Customer Service Clerk,Tsing Yi,https://hk.jobsdb.com/hk/en/job/temporary-customer-service-clerk-100003005945944,null,null,"HK$11,000 - 14,000 /month"
Operation Executive/Associate (Ship Management company),Southern Area,https://hk.jobsdb.com/hk/en/job/operation-executive-associate-100003005945936,Degree,Entry Level,"HK$11,000 - 20,000 /month"
Management Trainee/ Wealth Management Manager (Local/Overseas/IANG Fresh Graduate Program),Quarry Bay,https://hk.jobsdb.com/hk/en/job/management-trainee-wealth-management-manager-100003005945922,Degree,Entry Level,"HK$25,000 - 35,000 /month"
Telesales Executive - US Listed Business Solutions Provider,Location not specified,https://hk.jobsdb.com/hk/en/job/telesales-executive-us-listed-business-solutions-provider-100003005945915,Degree,Entry Level,Salary negotiable
Japanese Speaking Sales Executive (Welcome Fresh Graduate),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005942478,Matriculated,Entry Level,Salary provided
Sales Manager （名莊酒，年薪50-60萬）,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/sales-manager-100003005945884,Degree,Middle level,"HK$30,000 - 45,000 /month (includes high commission)"
Sales Assistant (5 Days Work),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-assistant-100003005945881,School Certificate,Entry Level,Salary provided
"Recruitment Consultant (Transnational Services, Supply Chain)",Central & Western Area,https://hk.jobsdb.com/hk/en/job/recruitment-consultant-100003005945882,Degree,Middle level,Base salary + high commission
Private Client Consultant,Overseas,https://hk.jobsdb.com/hk/en/job/private-client-consultant-100003005945879,null,Contract,Base salary + high commission
Sales Assistant (5 Days Work / CWB / Graduate Welcome / Attractive Package!),Causeway Bay,https://hk.jobsdb.com/hk/en/job/sales-assistant-100003005945864,School Certificate,Entry Level,Salary provided
PINKO - Sales Associate/Senior sales  (Full time / Part Time),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/pinko-sales-associate-senior-sales-100003005945861,School Certificate,Entry Level,Salary negotiable
Store Supervisor,Central,https://hk.jobsdb.com/hk/en/job/store-supervisor-100003005945859,(N/A),Middle,Salary provided
Customer Service Executive,Shatin Area,https://hk.jobsdb.com/hk/en/job/customer-service-executive-100003005945857,null,Full Time,"HK$11,000 - 17,000 /month"
Digital Sales Manager,Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/digital-sales-manager-100003005945354,Degree,Full Time,Salary provided
<Urgent> Sales Executive (Famous Japanese company),Shatin Area,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005945823,null,"Full Time, Permanent",Salary negotiable
"Customer Service Officer (MPF, ORSO)",Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-officer-100003005945816,Degree,Middle level,Salary provided
Channel Sales Manager (face marketing agencies),Location not specified,https://hk.jobsdb.com/hk/en/job/channel-sales-manager-100003005945811,Degree,Senior level,Salary provided
Key Account Manager (Off-trade) - Leading F&B Group,Location not specified,https://hk.jobsdb.com/hk/en/job/key-account-manager-leading-food-and-beverage-group-100003005945797,Degree,Senior level,Base salary + high commission
Administrator - Marketing Support,Wan Chai,https://hk.jobsdb.com/hk/en/job/administrator-marketing-support-100003005945786,Non-Degree Tertiary,Entry Level,Salary negotiable
Regional Channel Program / Product Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/regional-channel-program-product-manager-100003005945775,null,null,Salary provided
General Trade Manager - FMCG International Prinicpal,Location not specified,https://hk.jobsdb.com/hk/en/job/general-trade-manager-fmcg-international-prinicpal-100003005945757,Degree,Middle level,Salary provided
Customer Service Representative (Hotline),Mong Kok,https://hk.jobsdb.com/hk/en/job/customer-service-representative-100003005945755,School Certificate,Entry Level,Salary provided
Customer Service & Administrative Executive / 電話客戶服務行政主任,Causeway Bay,https://hk.jobsdb.com/hk/en/job/customer-service-administrative-executive-%e9%9b%bb%e8%a9%b1%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99%e8%a1%8c%e6%94%bf%e4%b8%bb%e4%bb%bb-100003005945694,School Certificate,Entry Level,Salary provided
Sales Representative,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-representative-100003005945693,Non-Degree Tertiary,Middle,Base salary + high commission
Customer Service Representative - Back Office/ Non-Sales / Logistic Industry / Up to 18K,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-representative-back-office-logistic-industry-100003005945676,Non-Degree Tertiary,Entry Level,Salary provided
::日本雜貨時裝:: Sales Associate銷售員,Causeway Bay,https://hk.jobsdb.com/hk/en/job/%e6%97%a5%e6%9c%ac%e9%9b%9c%e8%b2%a8%e6%99%82%e8%a3%9d-sales-associate%e9%8a%b7%e5%94%ae%e5%93%a1-100003005945620,Form 3,Entry Level,Salary negotiable
Sales Manager (Chinese Enterprises),Causeway Bay,https://hk.jobsdb.com/hk/en/job/sales-manager-100003005945618,Degree,Entry Level,Salary negotiable
Customer Service Leader (Call centre - Lifestyle and concierge service),Quarry Bay,https://hk.jobsdb.com/hk/en/job/customer-service-leader-100003005945591,Degree,Middle,Salary provided
Retail Operation Officer,Kwai Fong,https://hk.jobsdb.com/hk/en/job/retail-operation-officer-100003005945552,Non-Degree Tertiary,Entry Level,Salary provided
Contract Hotline Assistant (6-12 month contract),Location not specified,https://hk.jobsdb.com/hk/en/job/contract-hotline-assistant-100003005945556,null,Entry Level,Salary provided
Corporate Sales Executive,Tai Koo,https://hk.jobsdb.com/hk/en/job/corporate-sales-executive-100003005945546,School Certificate,Entry Level,Base salary + high commission
Sales Manager (5 Days / 15K above),Quarry Bay,https://hk.jobsdb.com/hk/en/job/sales-manager-100003005945257,null,null,Base salary + high commission
Sales Coordinator - Leading Technology Service Provider,Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/sales-coordinator-leading-technology-service-provider-100003005945535,Degree,Middle level,Salary negotiable
Japanese Speaking Administrator - Famous Travel Company (Welcome Fresh graduates/ 5 days/ Bonus/ KT),Kwun Tong,https://hk.jobsdb.com/hk/en/job/administrator-famous-travel-company-100003005945517,null,Entry Level,Salary provided
Japanese Speaking CS Officer/ Sales Coordinator (Less Experience Welcomed!),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/cs-officer-sales-coordinator-100003005945516,Degree,Entry Level,"HK$14,000 - 20,000 /month"
(Full time / Part time) General Clerk,Admiralty,https://hk.jobsdb.com/hk/en/job/general-clerk-100003005945507,Matriculated,Entry Level,"Up to HK$11,000 /month"
Manager - Bowling Centre,Causeway Bay,https://hk.jobsdb.com/hk/en/job/manager-bowling-centre-100003005945109,Non-Degree Tertiary,Senior,Salary provided
Sales Executive,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005945492,School Certificate,Entry Level,null
Fashion Advisor - International Luxury Brand (Top Tier Luxury),Location not specified,https://hk.jobsdb.com/hk/en/job/fashion-advisor-international-luxury-brand-100003005945482,Matriculated,Entry Level,Base salary + high commission
Japanese Speaking E-commercial Sales Coordinator/Sales Clerk/Marketing Assistant-5 day work trading,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/e-commercial-sales-coordinator-sales-clerk-marketing-assistant-trading-100003005945451,School Certificate,Entry Level,Salary negotiable
"Customer Service Executive, Electronic and Electrical Products",Fanling,https://hk.jobsdb.com/hk/en/job/customer-service-executive-electronic-and-electrical-products-100003005945449,Non-Degree Tertiary,Entry Level,Salary provided
Support Manager - First Level Support,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/support-manager-first-level-support-100003005945443,null,null,Salary provided
Marketing & Sales Executive (市場業務拓展專員),Central & Western Area,https://hk.jobsdb.com/hk/en/job/marketing-sales-executive-100003005945429,Degree,Middle,Base salary + high commission
Channel Sales Manager,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/channel-sales-manager-100003005945127,Non-Degree Tertiary,Middle,Salary negotiable
Direct Sales Representative/Executive (Healthcare Supplements)Hong Kong,Location not specified,https://hk.jobsdb.com/hk/en/job/direct-sales-representative-executive-hong-kong-100003005945381,Primary,Entry Level,Salary negotiable
Customer Service  - Call Center  HK$16 - 17K,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/customer-service-call-center-100003005945374,School Certificate,Entry Level,Salary provided
Account Servicing & Customer Support,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/account-servicing-customer-support-100003005942621,Non-Degree Tertiary,null,Salary negotiable
Wealth Management Trainee Program/財務策劃師(Fresh graduate & IANG),Quarry Bay,https://hk.jobsdb.com/hk/en/job/wealth-management-trainee-program-%e8%b2%a1%e5%8b%99%e7%ad%96%e5%8a%83%e5%b8%ab-100003005945364,Degree,Entry Level,"HK$14,000 - 35,000 /month (includes high commission)"
Full Time Sales 全職售貨員,Yuen Long,https://hk.jobsdb.com/hk/en/job/full-time-sales-%e5%85%a8%e8%81%b7%e5%94%ae%e8%b2%a8%e5%93%a1-100003005945275,Form 3,Entry Level,Salary negotiable
Account Executive / Account Manager (Business Application - ERP),Kwai Hing,https://hk.jobsdb.com/hk/en/job/account-executive-account-manager-100003005945342,Degree,Middle,Salary negotiable
Customer Service Executive (5 days work),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/customer-service-executive-100003005945340,School Certificate,Entry Level,Salary negotiable
Shop Manager/ Manageress / 分店副經理,Tseung Kwan O,https://hk.jobsdb.com/hk/en/job/shop-manager-manageress-%e5%88%86%e5%ba%97%e5%89%af%e7%b6%93%e7%90%86-100003005945327,Form 3,Full Time,Salary provided
Visual Merchandiser - Luxury Retail,Central,https://hk.jobsdb.com/hk/en/job/visual-merchandiser-luxury-retail-100003005945299,Non-Degree Tertiary,Middle level,Salary negotiable
Business Development / Account Management / Sales - Excellent In-House Opportunity (Up to 50K),Wan Chai,https://hk.jobsdb.com/hk/en/job/business-development-account-management-sales-excellent-in-house-opportunity-100003005945277,null,Full Time,Salary provided
Recruitment Consultant (5 days / TST),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/recruitment-consultant-100003005945272,Non-Degree Tertiary,Middle,Salary negotiable
Assistant Co-ordinator - Trade,Causeway Bay,https://hk.jobsdb.com/hk/en/job/assistant-co-ordinator-trade-100003005945266,Degree,Entry Level,Salary negotiable
Co-ordinator - Corporate Account,Causeway Bay,https://hk.jobsdb.com/hk/en/job/co-ordinator-corporate-account-100003005945263,Degree,Entry Level,Salary negotiable
Co-ordinator - Trade,Causeway Bay,https://hk.jobsdb.com/hk/en/job/co-ordinator-trade-100003005945262,Degree,Entry Level,Salary negotiable
Account Executive (5 Days; Japanese speaking; 15K~18K; Fresh Grad. OK!),Quarry Bay,https://hk.jobsdb.com/hk/en/job/account-executive-100003005945261,Degree,Entry Level,"HK$14,000 - 20,000 /month (negotiable)"
HR Consultant (Japanese Speaking),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/hr-consultant-100003005945252,Non-Degree Tertiary,Middle,Salary negotiable
SALES EXECUTIVE (5 days work),Wan Chai,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005945247,Matriculated,Middle,Salary provided
China Business Development Manager/ Director,Central & Western Area,https://hk.jobsdb.com/hk/en/job/china-business-development-manager-director-100003005945242,School Certificate,Senior,Base salary + high commission
Customer Service Assistant (Part-time),Mong Kok,https://hk.jobsdb.com/hk/en/job/customer-service-assistant-100003005945240,Non-Degree Tertiary,Entry Level,Salary provided
Customer Services Assistant / Executive,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-services-assistant-executive-100003005945227,School Certificate,Entry Level,Salary provided
Customer Service - Education Consultant,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-education-consultant-100003005945229,Degree,Middle level,Salary negotiable
Beauty Advisor 美容顧問,Yau Ma Tei,https://hk.jobsdb.com/hk/en/job/beauty-advisor-%e7%be%8e%e5%ae%b9%e9%a1%a7%e5%95%8f-100003005945222,School Certificate,Entry Level,Salary provided
Senior Consultant / Consulting Manager,Wan Chai,https://hk.jobsdb.com/hk/en/job/senior-consultant-consulting-manager-100003005945213,Non-Degree Tertiary,Middle,Salary negotiable
經驗售貨員,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/%e7%b6%93%e9%a9%97%e5%94%ae%e8%b2%a8%e5%93%a1-100003005945201,null,Full Time,Salary provided
Account Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/account-manager-100003005945210,Non-Degree Tertiary,Middle,Salary provided
Customer Services Representative– Electronic Banking Department (Ref: EBD-CSR-SH-JDB),Kwun Tong,https://hk.jobsdb.com/hk/en/job/customer-services-representative-electronic-banking-department-100003005945197,null,Full Time,null
Senior Operations Assistant/ Operations Assistant,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/senior-operations-assistant-operations-assistant-100003005945186,Non-Degree Tertiary,Entry Level,Salary negotiable
Sales Coordinator,Central,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003005945170,null,"Full Time, Permanent",Salary negotiable
PROGRAMME EXECUTIVE,Wan Chai,https://hk.jobsdb.com/hk/en/job/programme-executive-100003005943915,Degree,Entry Level,Salary negotiable
Customer Service Officer - Leading Relocation Company,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-officer-leading-relocation-company-100003005945161,Degree,Entry Level,Salary negotiable
Sales Associate,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/sales-associate-100003005945148,School Certificate,Entry Level,Salary negotiable
Sales & Marketing Executive,Others - China,https://hk.jobsdb.com/hk/en/job/sales-marketing-executive-100003005944545,Matriculated,Entry Level,Salary negotiable
Manager/Assistant Manager (Construction Materials/Logistics Service),Hung Hom,https://hk.jobsdb.com/hk/en/job/manager-assistant-manager-100003005945079,null,Middle,Salary provided
Customer Service Representative,Shatin Area,https://hk.jobsdb.com/hk/en/job/customer-service-representative-100003005945086,null,Entry Level,Salary provided
Duty Free & Travel Retail Manager,Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/duty-free-travel-retail-manager-100003005943229,null,"Full Time, Permanent",Salary provided
Shop In-charge,Shatin Area,https://hk.jobsdb.com/hk/en/job/shop-in-charge-100003005945060,Degree,Middle,Salary provided
Relationship Manager/Sales Executive,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/relationship-manager-sales-executive-100003005945056,Non-Degree Tertiary,Entry Level,Salary negotiable
(Senior) Sales Executive,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005945052,Non-Degree Tertiary,Middle,Salary negotiable
Shop Supervisor / 分店副主任,Hung Hom,https://hk.jobsdb.com/hk/en/job/shop-supervisor-%e5%88%86%e5%ba%97%e5%89%af%e4%b8%bb%e4%bb%bb-100003005945003,Form 3,Full Time,Salary provided
Private Wealth Management PRC and HK Market（欢迎有内地背景人士）,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/private-wealth-management-prc-and-hk-market-100003005944995,Degree,"Contract, Full Time, Internship, Part Time, Permanent","HK$45,000 - 55,000 /month (negotiable)"
[URGENT] Client Support Executive,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/client-support-executive-100003005944988,Matriculated,Entry Level,"HK$14,000 - 17,000 /month (negotiable)"
Shop Assistant / 店務員,Shatin Area,https://hk.jobsdb.com/hk/en/job/shop-assistant-%e5%ba%97%e5%8b%99%e5%93%a1-100003005944962,null,Full Time,Salary provided
Business Developement Manager/ress,Tai Koo,https://hk.jobsdb.com/hk/en/job/business-developement-manager-ress-100003005944961,Degree,Entry Level,"HK$17,000 - 35,000 /month (negotiable)"
Business Development Manager - Payment solution,Location not specified,https://hk.jobsdb.com/hk/en/job/business-development-manager-payment-solution-100003005944949,Degree,Middle level,"HK$25,000 - 30,000 /month (negotiable)"
Project Executive,Central,https://hk.jobsdb.com/hk/en/job/project-executive-100003005944920,Degree,Entry Level,Salary negotiable
Japanese speaking Sales Executive ( Electronic Trading / Fresh Grad Welcome / Kowloon Bay ),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-executive-100003005944912,Degree,Entry Level,"HK$14,000 - 20,000 /month"
Shop Sales/Assistant / 全職店務員,Shatin Area,https://hk.jobsdb.com/hk/en/job/shop-sales-assistant-%e5%85%a8%e8%81%b7%e5%ba%97%e5%8b%99%e5%93%a1-100003005944908,null,Full Time,Salary provided
文員,Sheung Wan,https://hk.jobsdb.com/hk/en/job/%e6%96%87%e5%93%a1-100003005944854,null,Full Time,Salary negotiable
"Japanese speaking Accounting, Admin & Sales assistant officer ( Up to 25K / Tsuen Wan East )",Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/accounting-admin-sales-assistant-officer-100003005944853,Non-Degree Tertiary,Middle level,"HK$17,000 - 25,000 /month"
Account Manager / Senior Account Manager – FSI Sector,Quarry Bay,https://hk.jobsdb.com/hk/en/job/account-manager-senior-account-manager-fsi-sector-100003005944840,Degree,Middle,Salary negotiable
Customer Care Executive,Quarry Bay,https://hk.jobsdb.com/hk/en/job/customer-care-executive-100003005944827,Non-Degree Tertiary,"Full Time, Permanent",Salary negotiable
Service Renewal Coordinator,Quarry Bay,https://hk.jobsdb.com/hk/en/job/service-renewal-coordinator-100003005944824,Non-Degree Tertiary,Middle,Salary negotiable
Sales & Marketing Executive (Full/Part Time),Wan Chai,https://hk.jobsdb.com/hk/en/job/sales-marketing-executive-100003005943339,Non-Degree Tertiary,Entry Level,Salary negotiable
保險業務經理,Sheung Wan,https://hk.jobsdb.com/hk/en/job/%e4%bf%9d%e9%9a%aa%e6%a5%ad%e5%8b%99%e7%b6%93%e7%90%86-100003005943631,null,Full Time,Salary negotiable
Account Executive (Digital Media),Kwun Tong,https://hk.jobsdb.com/hk/en/job/account-executive-100003005944726,null,"Full Time, Permanent",Salary negotiable
Account Manager/ Account Executive,Quarry Bay,https://hk.jobsdb.com/hk/en/job/account-manager-account-executive-100003005944808,Degree,Middle,Salary negotiable
Account Service Executive,Quarry Bay,https://hk.jobsdb.com/hk/en/job/account-service-executive-100003005944809,Non-Degree Tertiary,Entry Level,Salary negotiable
Consultant / Consultant Trainee,Wan Chai,https://hk.jobsdb.com/hk/en/job/consultant-consultant-trainee-100003005944798,Degree,Entry Level,Salary provided
Operations Manager (Ref: OM-BR),Location not specified,https://hk.jobsdb.com/hk/en/job/operations-manager-100003005944779,Degree,Senior,null
外呼营销团队负责人,Location not specified,https://hk.jobsdb.com/hk/en/job/%e5%a4%96%e5%91%bc%e8%90%a5%e9%94%80%e5%9b%a2%e9%98%9f%e8%b4%9f%e8%b4%a3%e4%ba%ba-100003005944792,School Certificate,Middle,Salary negotiable
Sales Representatives,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-representatives-100003005944506,School Certificate,Entry Level,Salary provided
Laboratory Service Coordinator (5 days) (Full time or part time),Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/laboratory-service-coordinator-100003005944755,Non-Degree Tertiary,Entry Level,Salary provided
Full Time Sales Executive 全職營業代表 (嬰兒用品 / 玩具),Kwai Fong,https://hk.jobsdb.com/hk/en/job/full-time-sales-executive-%e5%85%a8%e8%81%b7%e7%87%9f%e6%a5%ad%e4%bb%a3%e8%a1%a8-100003005944738,School Certificate,Entry Level,Salary negotiable
客戶服務員/銷售員,Location not specified,https://hk.jobsdb.com/hk/en/job/%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99%e5%93%a1-%e9%8a%b7%e5%94%ae%e5%93%a1-100003005944748,School Certificate,Entry Level,Base salary + high commission
Senior Guest Services Manager / Guest Services Manager,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/senior-guest-services-manager-guest-services-manager-100003005944723,Non-Degree Tertiary,Senior,Salary negotiable
Sales Associate / Part Time Sales Associate,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-associate-part-time-sales-associate-100003005944710,(N/A),Entry Level,Salary negotiable
Customer Service Officer,Others,https://hk.jobsdb.com/hk/en/job/customer-service-officer-100003005944709,Degree,Entry Level,Salary provided
Guest Services Agent / Senior Guest Services Agent / Guest Services Supervisor,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/guest-services-agent-senior-guest-services-agent-guest-services-supervisor-100003005944688,Non-Degree Tertiary,Entry Level,Salary negotiable
Clerical Assistant,Shatin Area,https://hk.jobsdb.com/hk/en/job/clerical-assistant-100003005944692,Non-Degree Tertiary,Entry Level,Salary negotiable
Recruitment Consultant / Researcher (Banking),Central,https://hk.jobsdb.com/hk/en/job/recruitment-consultant-researcher-100003005944687,null,"Full Time, Internship, Part Time",Salary provided
美容顧問,Central,https://hk.jobsdb.com/hk/en/job/%e7%be%8e%e5%ae%b9%e9%a1%a7%e5%95%8f-100003005944684,School Certificate,Middle level,Salary provided
Customer Service Assistant,Location not specified,https://hk.jobsdb.com/hk/en/job/customer-service-assistant-100003005944670,null,"Full Time, Permanent",Salary provided
Showroom Representative / Officer,Location not specified,https://hk.jobsdb.com/hk/en/job/showroom-representative-officer-100003005944652,Matriculated,Entry Level,Salary negotiable
Veterinary Assistant,Location not specified,https://hk.jobsdb.com/hk/en/job/veterinary-assistant-100003005944473,School Certificate,Entry Level,Salary provided
Receptionist (Part-time),Location not specified,https://hk.jobsdb.com/hk/en/job/receptionist-100003005944640,Non-Degree Tertiary,Entry Level,HK$60 - 74 /hour (negotiable)
Customer Service Officer,Sham Shui Po,https://hk.jobsdb.com/hk/en/job/customer-service-officer-100003005944636,Non-Degree Tertiary,Entry Level,Salary negotiable
Sales Associate 銷售代表,Others,https://hk.jobsdb.com/hk/en/job/sales-associate-%e9%8a%b7%e5%94%ae%e4%bb%a3%e8%a1%a8-100003005944606,null,Full Time,Salary provided
Sales Support Executive,Airport Area,https://hk.jobsdb.com/hk/en/job/sales-support-executive-100003005944596,School Certificate,Entry Level,Salary negotiable
教育中心營運助理(全職 / 兼職),Location not specified,https://hk.jobsdb.com/hk/en/job/%e6%95%99%e8%82%b2%e4%b8%ad%e5%bf%83%e7%87%9f%e9%81%8b%e5%8a%a9%e7%90%86-100003005944590,Matriculated,Entry Level,Salary negotiable
"Store Manager - Warhammer : Shenzhen, Guandong province, PRC.",Others - China,https://hk.jobsdb.com/hk/en/job/store-manager-warhammer-shenzhen-guandong-province-prc-100003005944583,null,Full Time,Salary provided
Sales Coordinator,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003005944544,Degree,Middle,Salary provided
Key Account Manager,Quarry Bay,https://hk.jobsdb.com/hk/en/job/key-account-manager-100003005944574,Non-Degree Tertiary,Middle,Salary negotiable
Sales Support   [Ref no. SA-0301-sh-JDB],Others,https://hk.jobsdb.com/hk/en/job/sales-support-100003005941493,Non-Degree Tertiary,Entry Level,Salary provided
Customer Services Officer/ Senior Officer (Inbound or Outbound) [Ref no. CS-0301-sh-JDB],Others,https://hk.jobsdb.com/hk/en/job/customer-services-officer-senior-officer-100003005941474,School Certificate,Entry Level,Salary provided
Senior Transformation and Operations Manager - Contact Centre Business,Location not specified,https://hk.jobsdb.com/hk/en/job/senior-transformation-and-operations-manager-contact-centre-business-100003005944522,Degree,Senior level,Salary negotiable
Sales Executive 銷售主管 5 Days Work  ($15-$20K),Location not specified,https://hk.jobsdb.com/hk/en/job/sales-executive-%e9%8a%b7%e5%94%ae%e4%b8%bb%e7%ae%a1-100003005944523,School Certificate,Entry Level,Base salary + high commission
"Customer Service Specialist, Region Asia Pacific Ref: COM2018-021",Kwun Tong,https://hk.jobsdb.com/hk/en/job/customer-service-specialist-region-asia-pacific-100003005944517,Non-Degree Tertiary,Entry Level,Salary negotiable
Sales Manager / Business Development Manager (5 days / 25-40K),Location not specified,https://hk.jobsdb.com/hk/en/job/sales-manager-business-development-manager-100003005944498,Non-Degree Tertiary,Middle,"HK$25,000 - 45,000 /month (negotiable)"
Full time / Part time Promoter 全職 / 兼職 推廣員,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/full-time-part-time-promoter-%e5%85%a8%e8%81%b7-%e5%85%bc%e8%81%b7-%e6%8e%a8%e5%bb%a3%e5%93%a1-100003005944499,School Certificate,Entry Level,Base salary + high commission
"Urgent! Japanese Speaking Buyer (PCB, Print circuit board) Salary Negotiable",Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/buyer-100003005944496,null,Entry Level,"HK$11,000 - 17,000 /month"
"Temporary Indoor Sales Specialist, Region Asia Pacific Ref: SM2018-022",Kwun Tong,https://hk.jobsdb.com/hk/en/job/temporary-indoor-sales-specialist-region-asia-pacific-100003005944484,Non-Degree Tertiary,Entry Level,Salary negotiable
