Junior Accountant - Top-Tier Investment Bank,Location not specified,https://hk.jobsdb.com/hk/en/job/junior-accountant-top-tier-investment-bank-100003005980347,Degree,"HK$17,000 - 20,000 /month (negotiable)"
Accounts Clerk / 初級會計文員,Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/accounts-clerk-%e5%88%9d%e7%b4%9a%e6%9c%83%e8%a8%88%e6%96%87%e5%93%a1-100003005980345,School Certificate,Salary provided
CFO - IPO up to $1.5M + IPO Bonus,Location not specified,https://hk.jobsdb.com/hk/en/job/cfo-ipo-ipo-100003005980334,Degree,Salary negotiable
Billing Specialist - International law firm!,Central & Western Area,https://hk.jobsdb.com/hk/en/job/billing-specialist-international-law-firm-100003005980330,Degree,Salary negotiable
Accounting Officer - Fresh Graduates are welcome!,Central & Western Area,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003005980325,Degree,Salary negotiable
"Senior Manager, Accounting and Tax",Kowloon Bay,https://hk.jobsdb.com/hk/en/job/senior-manager-accounting-and-tax-100003005980323,Degree,null
"Director, FP&A",Location not specified,https://hk.jobsdb.com/hk/en/job/director-financial-planning-and-analysis-100003005980311,Degree,Salary negotiable
Audit Case Officers - All Grade (5 days works),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/audit-case-officers-all-grade-100003005980293,Non-Degree Tertiary,"HK$11,000 - 17,000 /month (negotiable)"
Accountant (5 days work),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accountant-100003005980279,Degree,Salary provided
Senior Accounts Clerk - Up to 18k,Eastern Area,https://hk.jobsdb.com/hk/en/job/senior-accounts-clerk-100003005980273,Degree,Salary provided
Financial Analyst (US Retail Brand),Location not specified,https://hk.jobsdb.com/hk/en/job/financial-analyst-100003005980270,Degree,Salary provided
"Assistant Accountant - 20,000 to 22,000 - 3 months contract",Wan Chai,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005980247,Degree,Salary provided
Pricing Analyst (30-32k),Location not specified,https://hk.jobsdb.com/hk/en/job/pricing-analyst-100003005980245,Degree,"HK$25,000 - 30,000 /month"
Administrative Officer,Central,https://hk.jobsdb.com/hk/en/job/administrative-officer-100003005980241,null,Salary provided
"Internal Auditor (Big 4 + Commercial, 45k )",Location not specified,https://hk.jobsdb.com/hk/en/job/internal-auditor-100003005980229,Degree,"HK$35,000 - 45,000 /month (includes high commission)"
Senior Accountant (audit + commercial),Location not specified,https://hk.jobsdb.com/hk/en/job/senior-accountant-100003005980195,Degree,"HK$35,000 - 45,000 /month (negotiable)"
Accountant,Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/accountant-100003005980194,Degree,Salary negotiable
Administrator - Treasury,Sheung Wan,https://hk.jobsdb.com/hk/en/job/administrator-treasury-100003005980191,Degree,Salary provided
Investment Analyst,Admiralty,https://hk.jobsdb.com/hk/en/job/investment-analyst-100003005980189,Degree,Salary provided
Business Manager (IT Infrastructure) - Investment Bank,Location not specified,https://hk.jobsdb.com/hk/en/job/business-manager-investment-bank-100003005980164,Degree,"HK$45,000 - 55,000 /month (negotiable)"
"Internal Audit (asset management firm, $$, big 4 welcome)",Location not specified,https://hk.jobsdb.com/hk/en/job/internal-audit-100003005980154,Degree,Salary negotiable
Assistant Accountant/ Finance Assistant,Central & Western Area,https://hk.jobsdb.com/hk/en/job/assistant-accountant-finance-assistant-100003005980106,Non-Degree Tertiary,Salary provided
Boutique Manager / Supervisor / Senior / Sales Associate - Luxury Brands (Ref. No.: 18003),Location not specified,https://hk.jobsdb.com/hk/en/job/boutique-manager-supervisor-senior-sales-associate-luxury-brands-100003005980065,Non-Degree Tertiary,Salary provided
Accounting Associate (Fresh welcome),Wan Chai Area,https://hk.jobsdb.com/hk/en/job/accounting-associate-100003005980052,Degree,Salary provided
Accounting Clerk,Causeway Bay,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003005980046,Non-Degree Tertiary,Salary provided
"AP Accountant (Up to $25,000/month)",Location not specified,https://hk.jobsdb.com/hk/en/job/ap-accountant-100003005980045,Degree,Salary provided
Finance Manager / Senior Accountant (5 Days Work),Hung Hom,https://hk.jobsdb.com/hk/en/job/finance-manager-senior-accountant-100003005980013,null,Salary negotiable
Accountant (5 day),Eastern Area,https://hk.jobsdb.com/hk/en/job/accountant-100003005980033,Degree,Salary provided
Accounting Clerk (Ref: AC/CF/2018),To Kwa Wan,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003005980028,School Certificate,Salary negotiable
Accounting Clerk/officer,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accounting-clerk-officer-100003005979984,Matriculated,Salary negotiable
Accounting Officer / Assistant Accounting Officer (Cyberport),Southern Area,https://hk.jobsdb.com/hk/en/job/accounting-officer-assistant-accounting-officer-100003005979992,Non-Degree Tertiary,Salary negotiable
"Accountant (Double Pay, 5-day work)",Sheung Wan,https://hk.jobsdb.com/hk/en/job/accountant-100003005979977,Degree,Salary provided
"Accountant, Assistant Manager and Manager",Causeway Bay,https://hk.jobsdb.com/hk/en/job/accountant-assistant-manager-and-manager-100003005979972,null,Salary provided
Risk Management Services – Assistant Manager,Causeway Bay,https://hk.jobsdb.com/hk/en/job/risk-management-services-assistant-manager-100003005979973,null,Salary provided
Risk Management Services – Staff Accountant,Causeway Bay,https://hk.jobsdb.com/hk/en/job/risk-management-services-staff-accountant-100003005979974,null,Salary provided
Assistant Accountant - Accounting Services,Causeway Bay,https://hk.jobsdb.com/hk/en/job/assistant-accountant-accounting-services-100003005979975,null,Salary provided
Risk Management Services – Senior Accountant,Causeway Bay,https://hk.jobsdb.com/hk/en/job/risk-management-services-senior-accountant-100003005979976,null,Salary provided
Finance Manager,Kwun Tong,https://hk.jobsdb.com/hk/en/job/finance-manager-100003005979962,Degree,Salary provided
Senior Administration Officer – Design and Promotion Department,Central,https://hk.jobsdb.com/hk/en/job/senior-administration-officer-design-and-promotion-department-100003005979118,Degree,Salary provided
Senior Accounting Officer (Ref: SAO/ BSF/2018),To Kwa Wan,https://hk.jobsdb.com/hk/en/job/senior-accounting-officer-100003005979957,Non-Degree Tertiary,Salary negotiable
"Billing Accountant, Aderant, immediate or short notice",Central & Western Area,https://hk.jobsdb.com/hk/en/job/billing-accountant-aderant-or-short-notice-100003005979954,Degree,Salary provided
ACCOUNTANT/ ASSISTANT ACCOUNTANT,Tai Koo,https://hk.jobsdb.com/hk/en/job/accountant-assistant-accountant-100003005979949,Degree,Salary negotiable
IT Audit Regional Manager - Leading Financial Institution,Location not specified,https://hk.jobsdb.com/hk/en/job/it-audit-regional-manager-leading-financial-institution-100003005979944,Degree,"HK$45,000 - 55,000 /month (negotiable)"
Internal Auditor – Big Four Welcome- Hong Kong - Permanent,Location not specified,https://hk.jobsdb.com/hk/en/job/internal-auditor-big-four-welcome-hong-kong-100003005979935,null,Salary provided
Assistant Accountant  (1 year contract),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005979934,null,Salary provided
Assistant Finance Manager,Central & Western Area,https://hk.jobsdb.com/hk/en/job/assistant-finance-manager-100003005979915,null,"HK$35,000 - 45,000 /month"
Associate Director - Audit Services,Wan Chai,https://hk.jobsdb.com/hk/en/job/associate-director-audit-services-100003005979908,Degree,"HK$20,000 - 55,000 /month (negotiable)"
General Clerk,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/general-clerk-100003005979895,School Certificate,Salary negotiable
Assistant Finance Manager,Central,https://hk.jobsdb.com/hk/en/job/assistant-finance-manager-100003005979893,Degree,Salary provided
Senior Account Clerk (Wholesale Trading),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/senior-account-clerk-100003005979864,Non-Degree Tertiary,Salary negotiable
Accounting Clerk (Automotive/ Up to 15k/ CWB/ Fresh Grads welcome),Causeway Bay,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003005979857,Degree,Salary provided
Financial Analyst,Causeway Bay,https://hk.jobsdb.com/hk/en/job/financial-analyst-100003005979849,Degree,Salary provided
Account Clerk,North Point,https://hk.jobsdb.com/hk/en/job/account-clerk-100003005979728,School Certificate,Salary negotiable
SENIOR ACCOUNTS CLERK / ACCOUNTS CLERK [Ref. SH-SAC/AC],Aberdeen,https://hk.jobsdb.com/hk/en/job/senior-accounts-clerk-accounts-clerk-100003005978860,School Certificate,null
Finance Manager / Assistant Manager,Others - China,https://hk.jobsdb.com/hk/en/job/finance-manager-assistant-manager-100003005979838,Degree,Salary negotiable
Accounts Clerk,Central,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005979819,null,Salary provided
Internal Auditor,Location not specified,https://hk.jobsdb.com/hk/en/job/internal-auditor-100003005979776,Degree,Salary provided
Internal Audit Manager,Location not specified,https://hk.jobsdb.com/hk/en/job/internal-audit-manager-100003005979740,Degree,Salary provided
Part-time Professional Accountancy Trainer,Wan Chai,https://hk.jobsdb.com/hk/en/job/part-time-professional-accountancy-trainer-100003005979735,(N/A),Salary provided
Accountant,Wan Chai,https://hk.jobsdb.com/hk/en/job/accountant-100003005979733,Matriculated,Salary negotiable
Accounts Clerk (AR),Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005979734,null,Salary provided
"Fund Accountant - Investment reporting ($$, Private equity)",Location not specified,https://hk.jobsdb.com/hk/en/job/fund-accountant-investment-reporting-100003005979727,Degree,Salary negotiable
Assistant Accountant (Japanese trading company)      ~17K,Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005979710,null,Salary provided
Admin. Assistant / Senior Admin. Assistant,North Point,https://hk.jobsdb.com/hk/en/job/admin-assistant-senior-admin-assistant-100003005979365,Non-Degree Tertiary,Salary provided
Audit Intermediate/ Semi-Senior/ Senior (5-day work),Wan Chai,https://hk.jobsdb.com/hk/en/job/audit-intermediate-semi-senior-senior-100003005979652,Degree,Salary provided
Accounting Officer,Location not specified,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003005979462,Non-Degree Tertiary,Salary negotiable
Treasury Accountant,Central,https://hk.jobsdb.com/hk/en/job/treasury-accountant-100003005979630,Degree,Salary provided
Senior Officer – Internal Audit,Central,https://hk.jobsdb.com/hk/en/job/senior-officer-internal-audit-100003005979456,Degree,Salary provided
Accountant,Central,https://hk.jobsdb.com/hk/en/job/accountant-100003005979621,Degree,Salary provided
Assistant Manager - Product & Operation,Causeway Bay,https://hk.jobsdb.com/hk/en/job/assistant-manager-product-operation-100003005979470,Degree,Salary negotiable
Wealth Management and Protection Manager,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/wealth-management-and-protection-manager-100003005979610,Degree,Base salary + high commission
Accounts Clerk (Japanese Electronic Co),Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005979581,School Certificate,Salary provided
Audit Trainee / Audit Junior / Audit Senior,Central,https://hk.jobsdb.com/hk/en/job/audit-trainee-audit-junior-audit-senior-100003005979559,Non-Degree Tertiary,"HK$8,000 - 14,000 /month (negotiable)"
OA Clerk,Wan Chai,https://hk.jobsdb.com/hk/en/job/oa-clerk-100003005979523,School Certificate,Salary negotiable
ACCOUNTING MANAGER / ASSISTANT ACCOUNTING MANAGER,Central,https://hk.jobsdb.com/hk/en/job/accounting-manager-assistant-accounting-manager-100003005979552,Degree,Salary provided
SHIPPING / ACCOUNTING CLERK,Location not specified,https://hk.jobsdb.com/hk/en/job/shipping-accounting-clerk-100003005979502,School Certificate,Salary negotiable
"Admin & Accounting Assistant (SME firm, 13-15K)",Kwai Hing,https://hk.jobsdb.com/hk/en/job/admin-accounting-assistant-100003005979491,null,Salary provided
Audit Senior / Semi-Senior / Junior (5-day work),Central,https://hk.jobsdb.com/hk/en/job/audit-senior-semi-senior-junior-100003005979490,Non-Degree Tertiary,Salary negotiable
財富管理經理 / 財務策劃顧問 Wealth Management Manager/Financial Planner/Relationship Manager (歡迎有內地背景人士),Causeway Bay,https://hk.jobsdb.com/hk/en/job/%e8%b2%a1%e5%af%8c%e7%ae%a1%e7%90%86%e7%b6%93%e7%90%86-%e8%b2%a1%e5%8b%99%e7%ad%96%e5%8a%83%e9%a1%a7%e5%95%8f-wealth-management-manager-financial-planner-relationship-manager-100003005979480,Degree,Salary provided
Senior Auditor / Auditor,Central & Western Area,https://hk.jobsdb.com/hk/en/job/senior-auditor-auditor-100003005979479,Degree,null
會計文員,Wong Tai Sin Area,https://hk.jobsdb.com/hk/en/job/%e6%9c%83%e8%a8%88%e6%96%87%e5%93%a1-100003005979465,School Certificate,Salary negotiable
Accounts Clerk / Senior Accounts Clerk,Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/accounts-clerk-senior-accounts-clerk-100003005979006,Non-Degree Tertiary,Salary provided
Senior Audit Manager / Audit Manager / Audit Supervisor / Audit Senior,Central,https://hk.jobsdb.com/hk/en/job/senior-audit-manager-audit-manager-audit-supervisor-audit-senior-100003005979460,null,Salary provided
Internal Audit Manager,Sheung Wan,https://hk.jobsdb.com/hk/en/job/internal-audit-manager-100003005978374,Degree,Salary negotiable
Accounts Officer - Accounts Division (Ref: AO/ACC),Central & Western Area,https://hk.jobsdb.com/hk/en/job/accounts-officer-accounts-division-100003005920543,Non-Degree Tertiary,Salary provided
Temporary AP Accountant (1-year contract),Central & Western Area,https://hk.jobsdb.com/hk/en/job/temporary-ap-accountant-100003005979441,Degree,Salary negotiable
Head of Finance-Private Equity,Central,https://hk.jobsdb.com/hk/en/job/head-of-finance-private-equity-100003005979425,Degree,"HK$55,000 - 70,000 /month (negotiable)"
Accountant,North Point,https://hk.jobsdb.com/hk/en/job/accountant-100003005979422,Degree,Salary provided
Account Clerk,Chai Wan,https://hk.jobsdb.com/hk/en/job/account-clerk-100003005979423,School Certificate,Salary negotiable
Finance Executive ( Large IT Company)(Ref no.: GTS_JH),Quarry Bay,https://hk.jobsdb.com/hk/en/job/finance-executive-100003005979387,Degree,"HK$25,000 - 35,000 /month (negotiable)"
"Accounts Payable Accountant,SAP,1 year contract,HKD $20-22K",Location not specified,https://hk.jobsdb.com/hk/en/job/accounts-payable-accountant-sap-100003005979382,Degree,"HK$20,000 - 25,000 /month"
Clerk (Finance Department),Quarry Bay,https://hk.jobsdb.com/hk/en/job/clerk-100003005979377,School Certificate,Salary provided
Assistant Manager - Financial Planning & Analysis,Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-manager-financial-planning-analysis-100003005979336,Degree,Salary negotiable
Accounting & Administration Officer,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/accounting-administration-officer-100003005979333,Non-Degree Tertiary,Salary provided
Assistant Manager - Financial Planning & Analysis,Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-manager-financial-planning-analysis-100003005979334,Degree,Salary negotiable
Assistant Accountant,Eastern Area,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005979325,null,Salary provided
Japanese Speaking Accounting and Admin Officer( Japanese Real Estate Company),Causeway Bay,https://hk.jobsdb.com/hk/en/job/accounting-and-admin-officer-100003005979313,null,Salary provided
Accounts Clerk,Hung Hom,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005979280,School Certificate,Salary provided
Audit Manager / Assistant Manager / Audit Junior,Sheung Wan,https://hk.jobsdb.com/hk/en/job/audit-manager-assistant-manager-audit-junior-100003005979259,null,Salary negotiable
Assistant Accountant - Account Receivables (Luxury Retail),Eastern Area,https://hk.jobsdb.com/hk/en/job/assistant-accountant-account-receivables-100003005979274,Degree,Salary provided
FINANCE MANAGER,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/finance-manager-100003005979265,Degree,Salary provided
"Assistant Internal Audit Manager, Property Developer",Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-internal-audit-manager-property-developer-100003005979258,Degree,Salary provided
"Project Accountant, MNC",Location not specified,https://hk.jobsdb.com/hk/en/job/project-accountant-mnc-100003005979254,Degree,"HK$30,000 - 35,000 /month"
Assistant Accountant (5-day work week),Quarry Bay,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005979217,School Certificate,Salary negotiable
Accounting assistant,Mong Kok,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003005979202,Non-Degree Tertiary,Salary provided
"Senior Accountant/ Assistant Finance Manager/ Finance Manager, Station at Macau (HKD 30-45k)",Others - Macau,https://hk.jobsdb.com/hk/en/job/senior-accountant-assistant-finance-manager-finance-manager-station-at-macau-100003005979197,null,"HK$30,000 - 45,000 /month (negotiable)"
"Manager/Senior Manager, Regulatory Reporting (Bank)",Location not specified,https://hk.jobsdb.com/hk/en/job/manager-senior-manager-regulatory-reporting-100003005979187,Degree,Salary negotiable
Accounting Manager,Kwun Tong,https://hk.jobsdb.com/hk/en/job/accounting-manager-100003005979140,Degree,Salary negotiable
Global Trust Accounting - Global Private Banking,Location not specified,https://hk.jobsdb.com/hk/en/job/global-trust-accounting-global-private-banking-100003005979128,Degree,Salary negotiable
Account / Audit Trainee,Kwun Tong,https://hk.jobsdb.com/hk/en/job/account-audit-trainee-100003005979123,Non-Degree Tertiary,Salary provided
Accounting Specialist - Local & Cross Border Trucking Service 本地及中港貨車服務,Kwai Fong,https://hk.jobsdb.com/hk/en/job/accounting-specialist-local-cross-border-trucking-service-%e6%9c%ac%e5%9c%b0%e5%8f%8a%e4%b8%ad%e6%b8%af%e8%b2%a8%e8%bb%8a%e6%9c%8d%e5%8b%99-100003005979109,School Certificate,Salary provided
Accounting & Administrative Assistant,Kwun Tong,https://hk.jobsdb.com/hk/en/job/accounting-administrative-assistant-100003005979103,School Certificate,Salary provided
Admin & Accounts Officer,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/admin-accounts-officer-100003005979099,Matriculated,Salary negotiable
Accounting and Administration officer,Central,https://hk.jobsdb.com/hk/en/job/accounting-and-administration-officer-100003005979092,Non-Degree Tertiary,Salary negotiable
Analyst,Location not specified,https://hk.jobsdb.com/hk/en/job/analyst-100003005978594,Degree,Salary negotiable
Finance Manager / Senior Accountant,Shatin Area,https://hk.jobsdb.com/hk/en/job/finance-manager-senior-accountant-100003005978975,Degree,Salary negotiable
Accountant,Central,https://hk.jobsdb.com/hk/en/job/accountant-100003005979063,Degree,Salary negotiable
CREDIT CONTROL ADMINISTRATOR,Central & Western Area,https://hk.jobsdb.com/hk/en/job/credit-control-administrator-100003005979066,Non-Degree Tertiary,Salary negotiable
FINANCE MANAGER (SHENZHEN),Location not specified,https://hk.jobsdb.com/hk/en/job/finance-manager-100003005979056,Degree,Salary provided
Accounts Clerk (Ref: HM/AC/JD),Sham Shui Po Area,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005979001,School Certificate,Salary provided
"Finance Manager (Consolidation, MNC, Regional Exposure)",Location not specified,https://hk.jobsdb.com/hk/en/job/finance-manager-100003005978984,Degree,Salary provided
SENIOR INTERNAL AUDIT OFFICER,Mong Kok,https://hk.jobsdb.com/hk/en/job/senior-internal-audit-officer-100003005978977,Degree,null
Assistant Accountant,Wan Chai,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005978817,Non-Degree Tertiary,Salary negotiable
"Senior Finance Manager, Hong Kong Listed Company",Location not specified,https://hk.jobsdb.com/hk/en/job/senior-finance-manager-hong-kong-listed-company-100003005978954,Degree,Salary provided
Audit Semi-senior/Senior-Hung Hom(5-day work/Double Pay),Hung Hom,https://hk.jobsdb.com/hk/en/job/audit-semi-senior-senior-hung-hom-100003005978926,Non-Degree Tertiary,Salary negotiable
Accounting Manager,Central,https://hk.jobsdb.com/hk/en/job/accounting-manager-100003005978887,Degree,Salary provided
Assistant Finance Manager - Leading FMCG,Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-finance-manager-leading-fmcg-100003005978894,Degree,Salary provided
Accounting and Administration Officer,Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/accounting-and-administration-officer-100003005978870,Non-Degree Tertiary,"HK$14,000 - 20,000 /month (negotiable)"
Accounting Clerk (NDKAC-02),Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003005978842,null,Salary provided
Accounts Clerk,Kwun Tong,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005978824,Non-Degree Tertiary,Salary negotiable
Accounting Officer,Location not specified,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003005978812,Non-Degree Tertiary,Salary negotiable
Admin officer,Others,https://hk.jobsdb.com/hk/en/job/admin-officer-100003005978809,Non-Degree Tertiary,Salary provided
Senior Accountant (US Listed),Central & Western Area,https://hk.jobsdb.com/hk/en/job/senior-accountant-100003005978791,Degree,Salary provided
Accounting Manager,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/accounting-manager-100003005978753,Degree,Salary negotiable
Accounting assistant,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003005978781,Non-Degree Tertiary,Salary negotiable
Accounts Clerk / Senior Accounts Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/accounts-clerk-senior-accounts-clerk-100003005978741,Non-Degree Tertiary,Salary negotiable
HK - GCB - Risk Analyst (Balance & Control),Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/hk-gcb-risk-analyst-100003005978770,Degree,Salary provided
Assistant Accountant,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005978745,null,Salary provided
Accounting Manager,Central,https://hk.jobsdb.com/hk/en/job/accounting-manager-100003005978746,Degree,Salary provided
Accounting Manager,Others,https://hk.jobsdb.com/hk/en/job/accounting-manager-100003005978729,Degree,Salary provided
Accounts Clerk,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005978720,Non-Degree Tertiary,Salary provided
Finance Director - PRC Private Enterprise established in HK - lucrative,Central & Western Area,https://hk.jobsdb.com/hk/en/job/finance-director-prc-private-enterprise-established-in-hk-lucrative-100003005978715,Degree,Salary provided
Accountant,Wan Chai,https://hk.jobsdb.com/hk/en/job/accountant-100003005978409,School Certificate,Salary provided
Assistant Accountant,Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005978689,Degree,Salary provided
Accountant - MNC,Location not specified,https://hk.jobsdb.com/hk/en/job/accountant-mnc-100003005978669,null,Salary provided
Accounting Clerk,Mong Kok,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003005978636,Postgraduate,Salary negotiable
Audit Staff (Junior to Senior),Wan Chai Area,https://hk.jobsdb.com/hk/en/job/audit-staff-100003005978633,Non-Degree Tertiary,Salary negotiable
Management Trainee,Sheung Wan,https://hk.jobsdb.com/hk/en/job/management-trainee-100003005978631,null,Salary negotiable
Administrative & Bookkeeping Officer,Sheung Wan,https://hk.jobsdb.com/hk/en/job/administrative-bookkeeping-officer-100003005978622,Non-Degree Tertiary,"HK$8,000 - 17,000 /month"
AUDIT CLERK,Sheung Wan,https://hk.jobsdb.com/hk/en/job/audit-clerk-100003005978604,Non-Degree Tertiary,Salary negotiable
Audit Assistant  / Audit Senior,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/audit-assistant-audit-senior-100003005978618,Non-Degree Tertiary,Salary provided
兼職審計文員 / Part-time Audit Clerk (金鐘:逢星期四及五9-6pm),Admiralty,https://hk.jobsdb.com/hk/en/job/%e5%85%bc%e8%81%b7%e5%af%a9%e8%a8%88%e6%96%87%e5%93%a1-part-time-audit-clerk-100003005978614,School Certificate,Salary provided
Accounts Clerk (5 Days Work),Wong Tai Sin Area,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005978581,Non-Degree Tertiary,Salary negotiable
Accounts & Administrative Assistant,Kowloon City,https://hk.jobsdb.com/hk/en/job/accounts-administrative-assistant-100003005978431,Non-Degree Tertiary,Salary negotiable
Accountant/Senior Accountant,Others,https://hk.jobsdb.com/hk/en/job/accountant-senior-accountant-100003005978575,Postgraduate,Salary negotiable
Assistant Accountant,Hung Hom,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005978567,Matriculated,Salary negotiable
Wealth Management Manager / 2018 Summer Internship,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/wealth-management-manager-2018-summer-internship-100003005978562,null,"HK$25,000 - 70,000 /month (negotiable)"
Assistant Accounting Manager,Siu Sai Wan,https://hk.jobsdb.com/hk/en/job/assistant-accounting-manager-100003005978557,Degree,Salary negotiable
Accounting Associate/Officer /Payroll Associate (Japanese Speaking ),Wan Chai,https://hk.jobsdb.com/hk/en/job/accounting-associate-officer-payroll-associate-100003005978539,Non-Degree Tertiary,Salary provided
Finance Manager (5-day work),Kwun Tong,https://hk.jobsdb.com/hk/en/job/finance-manager-100003005978526,Non-Degree Tertiary,Salary negotiable
Senior Accountant,Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/senior-accountant-100003005978525,Degree,Salary provided
Accounts Clerk,Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005978516,School Certificate,Salary negotiable
Auditors (All Grades),Wan Chai,https://hk.jobsdb.com/hk/en/job/auditors-100003005978512,Degree,Salary provided
ASSISTANT ACCOUNTANT / ACCOUNTANT,Wan Chai,https://hk.jobsdb.com/hk/en/job/assistant-accountant-accountant-100003005978513,Non-Degree Tertiary,Salary provided
Accounting Officer,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/accounting-officer-100003005978479,Non-Degree Tertiary,Salary provided
Accountant (3 months contract),Causeway Bay,https://hk.jobsdb.com/hk/en/job/accountant-100003005978497,School Certificate,Salary negotiable
IFRS Accountant - 5 Days Work (Urgent),Wan Chai,https://hk.jobsdb.com/hk/en/job/ifrs-accountant-100003005978496,Degree,Salary provided
Auditors (All Grade),Central,https://hk.jobsdb.com/hk/en/job/auditors-100003005978048,null,Salary provided
Financial Planner (Welcome to Fresh graduates and IANGs),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/financial-planner-100003005978480,Degree,Base salary + high commission
Assistant Accountant / Accounts Clerk,Wan Chai,https://hk.jobsdb.com/hk/en/job/assistant-accountant-accounts-clerk-100003005975705,School Certificate,Salary negotiable
Accountant / Accounting Supervisor,Wan Chai,https://hk.jobsdb.com/hk/en/job/accountant-accounting-supervisor-100003005975693,Non-Degree Tertiary,Salary negotiable
Japanese Speaking Accountant,Chai Wan,https://hk.jobsdb.com/hk/en/job/accountant-100003005978447,Matriculated,"HK$20,000 - 30,000 /month"
Accounting Clerk,Wan Chai,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003005978430,Non-Degree Tertiary,Salary negotiable
AUDIT JUNIOR / AUDIT SEMI-SENIOR / AUDIT SENIOR,Central,https://hk.jobsdb.com/hk/en/job/audit-junior-audit-semi-senior-audit-senior-100003005978426,Non-Degree Tertiary,Salary negotiable
Assistant Accountant,Central,https://hk.jobsdb.com/hk/en/job/assistant-accountant-100003005978330,null,Salary provided
Accounting Assistant,Location not specified,https://hk.jobsdb.com/hk/en/job/accounting-assistant-100003005978298,Non-Degree Tertiary,Salary provided
Contract Clerk– Accounting,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/contract-clerk-accounting-100003005978288,Non-Degree Tertiary,Salary negotiable
Junior Account Clerk,Cheung Sha Wan,https://hk.jobsdb.com/hk/en/job/junior-account-clerk-100003005978263,School Certificate,Salary negotiable
Officer / Assistant Manager - Accounting,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/officer-assistant-manager-accounting-100003005978274,Non-Degree Tertiary,Salary negotiable
Junior Accountant / Assistant Accountant,Kwun Tong,https://hk.jobsdb.com/hk/en/job/junior-accountant-assistant-accountant-100003005978248,Non-Degree Tertiary,Salary provided
Audit Trainee/Semi-Senior/Senior (5 days),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/audit-trainee-semi-senior-senior-100003005978239,Postgraduate,Salary provided
