Part Time/ Temporary Receptionist (Mon to Fri),Central,https://hk.jobsdb.com/hk/en/job/part-time-temporary-receptionist-100003005982320,null,Salary provided
Human Resources Officers  (C & B) 24-28K,Location not specified,https://hk.jobsdb.com/hk/en/job/human-resources-officers-100003005982314,Degree,Salary provided
Litigation Clerk/Secretary,Sheung Wan,https://hk.jobsdb.com/hk/en/job/litigation-clerk-secretary-100003005982279,null,Salary provided
Shipping Coordinator,Location not specified,https://hk.jobsdb.com/hk/en/job/shipping-coordinator-100003005982280,null,Salary provided
Accountant,Wong Tai Sin Area,https://hk.jobsdb.com/hk/en/job/accountant-100003005982277,Non-Degree Tertiary,Salary negotiable
Team secretary / Receptionist,Wan Chai,https://hk.jobsdb.com/hk/en/job/team-secretary-receptionist-100003005982243,Non-Degree Tertiary,Salary provided
Assistant Administration Officer - Recruitment Team,Location not specified,https://hk.jobsdb.com/hk/en/job/assistant-administration-officer-recruitment-team-100003005982248,School Certificate,Salary negotiable
Administrator,Central,https://hk.jobsdb.com/hk/en/job/administrator-100003005617258,Matriculated,Salary provided
Senior Reservation Clerk/ Reservation Clerk,Causeway Bay,https://hk.jobsdb.com/hk/en/job/senior-reservation-clerk-reservation-clerk-100003005982224,Non-Degree Tertiary,Salary negotiable
Business Development Coordinator,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/business-development-coordinator-100003005982214,Non-Degree Tertiary,Salary provided
Project Assistant / Secretary ($15-20K),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/project-assistant-secretary-100003005982208,School Certificate,"HK$14,000 - 20,000 /month (negotiable)"
Airfreight Export Operations,Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/airfreight-export-operations-100003005982200,School Certificate,Salary negotiable
Human Resources Officer / Senior HRO,Location not specified,https://hk.jobsdb.com/hk/en/job/human-resources-officer-senior-hro-100003005982193,Degree,"HK$25,000 - 35,000 /month"
Recruitment Associate | Training Provided | Fresh Graduate,Central,https://hk.jobsdb.com/hk/en/job/recruitment-associate-100003005982195,Degree,Salary provided
Operation Clerk,Tin Hau,https://hk.jobsdb.com/hk/en/job/operation-clerk-100003005982059,Non-Degree Tertiary,"HK$11,000 - 14,000 /month (negotiable)"
貨運文員(Operation Clerk),Airport Area,https://hk.jobsdb.com/hk/en/job/%e8%b2%a8%e9%81%8b%e6%96%87%e5%93%a1-100003005982173,School Certificate,Salary provided
HR & Admin Manager / Human Resources Recruitment Consultant,Wan Chai,https://hk.jobsdb.com/hk/en/job/hr-admin-manager-human-resources-recruitment-consultant-100003005982162,Degree,Salary provided
Contract  Payroll Specialist / Human Resources (3-4 months),Kwai Fong,https://hk.jobsdb.com/hk/en/job/contract-payroll-specialist-human-resources-100003005982142,(N/A),Salary provided
HR generalist/HRBP,Kowloon City Area,https://hk.jobsdb.com/hk/en/job/hr-generalist-hrbp-100003005982155,null,Salary provided
Accounting Clerk,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/accounting-clerk-100003005982150,Non-Degree Tertiary,Salary negotiable
General Clerk or Shipping Clerk (Fresh or Experienced $11-15K),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/general-clerk-or-shipping-clerk-100003005982148,School Certificate,Salary negotiable
辦公室及茶水助理,Central,https://hk.jobsdb.com/hk/en/job/%e8%be%a6%e5%85%ac%e5%ae%a4%e5%8f%8a%e8%8c%b6%e6%b0%b4%e5%8a%a9%e7%90%86-100003005982137,Form 3,Salary provided
SALES COORDINATOR / SALES ADMINISTRATOR,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-coordinator-sales-administrator-100003005982129,Non-Degree Tertiary,Salary negotiable
"Officer / Senior Officer, Human Resources (Ref. : JD-HRO)",Location not specified,https://hk.jobsdb.com/hk/en/job/officer-senior-officer-human-resources-100003005982104,Degree,Salary negotiable
Executive Secretary/Assistant Manager,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/executive-secretary-assistant-manager-100003005982069,Degree,Salary provided
倉務員 (Warehouse Assistant),Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/%e5%80%89%e5%8b%99%e5%93%a1-100003005982085,School Certificate,Salary provided
Temporary Professional Services Support,Wan Chai,https://hk.jobsdb.com/hk/en/job/temporary-professional-services-support-100003005982038,Non-Degree Tertiary,null
MNC Accounting Clerk (5-day work),Mong Kok,https://hk.jobsdb.com/hk/en/job/mnc-accounting-clerk-100003005982075,Matriculated,"HK$14,000 - 20,000 /month (negotiable)"
"Administrative Assistant / Marketing Assistant ( 5 days work, 13K – 16K )",Location not specified,https://hk.jobsdb.com/hk/en/job/administrative-assistant-marketing-assistant-100003005982074,Degree,Salary provided
Sales Administration Coordinator,Tai Po Area,https://hk.jobsdb.com/hk/en/job/sales-administration-coordinator-100003005981712,Non-Degree Tertiary,Salary provided
Trainee / Office Assistant (見習生 / 辦公室助理),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/trainee-office-assistant-100003005982060,School Certificate,Salary provided
Administrative Clerk /  Personal Assistant,Central,https://hk.jobsdb.com/hk/en/job/administrative-clerk-personal-assistant-100003005982042,Non-Degree Tertiary,Salary provided
診所助護,Wan Chai,https://hk.jobsdb.com/hk/en/job/%e8%a8%ba%e6%89%80%e5%8a%a9%e8%ad%b7-100003005982034,School Certificate,Salary negotiable
Operations Assistant 營運助理(文員),Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/operations-assistant-%e7%87%9f%e9%81%8b%e5%8a%a9%e7%90%86-100003005982036,Matriculated,Salary negotiable
Clerk,Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/clerk-100003005981531,School Certificate,Salary negotiable
Distribution Assistant  / 發行助理,Kwun Tong,https://hk.jobsdb.com/hk/en/job/distribution-assistant-%e7%99%bc%e8%a1%8c%e5%8a%a9%e7%90%86-100003005982020,School Certificate,Salary provided
Administration & Logistics Officer,Admiralty,https://hk.jobsdb.com/hk/en/job/administration-logistics-officer-100003005981736,null,Salary negotiable
Core Business Services - Administration - Legal Secretary,Quarry Bay,https://hk.jobsdb.com/hk/en/job/core-business-services-administration-legal-secretary-100003005981979,Degree,Salary negotiable
HR Consultant,Central & Western Area,https://hk.jobsdb.com/hk/en/job/hr-consultant-100003005981942,Degree,Salary negotiable
Assistant Human Resources Officer / Human Resources Officer (Ref No.: HRO-FIN-JDB20180314),Central,https://hk.jobsdb.com/hk/en/job/assistant-human-resources-officer-human-resources-officer-100003005981941,Non-Degree Tertiary,Salary provided
文員 - 客戶服務 / 無須外出 / 九龍灣或屯門區,Kwun Tong,https://hk.jobsdb.com/hk/en/job/%e6%96%87%e5%93%a1-%e5%ae%a2%e6%88%b6%e6%9c%8d%e5%8b%99-%e7%84%a1%e9%a0%88%e5%a4%96%e5%87%ba-%e4%b9%9d%e9%be%8d%e7%81%a3%e6%88%96%e5%b1%af%e9%96%80%e5%8d%80-100003005981936,School Certificate,Salary provided
Secretarial Assistant,Wan Chai,https://hk.jobsdb.com/hk/en/job/secretarial-assistant-100003005981932,null,Salary negotiable
Admin Assistant,Admiralty,https://hk.jobsdb.com/hk/en/job/admin-assistant-100003005981928,Matriculated,Salary provided
Executive Secretary,Kwai Fong,https://hk.jobsdb.com/hk/en/job/executive-secretary-100003005981923,Degree,Salary provided
F&B Coordinator,Kwai Fong,https://hk.jobsdb.com/hk/en/job/food-and-beverage-coordinator-100003005981921,Non-Degree Tertiary,Salary provided
corporation Development Department Assistant,Wan Chai,https://hk.jobsdb.com/hk/en/job/corporation-development-department-assistant-100003005981900,Degree,Salary negotiable
Administration Manager (Pensions’ Division),Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/administration-manager-100003005981884,Degree,Salary negotiable
Project Clerk,Mong Kok,https://hk.jobsdb.com/hk/en/job/project-clerk-100003005981873,School Certificate,Salary negotiable
Corporate Services Assistant (MNC),Wan Chai,https://hk.jobsdb.com/hk/en/job/corporate-services-assistant-100003005981852,Non-Degree Tertiary,Salary negotiable
Administration Clerk,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/administration-clerk-100003005981857,School Certificate,Salary negotiable
General Clerk,Shatin Area,https://hk.jobsdb.com/hk/en/job/general-clerk-100003005981842,School Certificate,Salary negotiable
Site Clerk - Plant & Equipment,Tseung Kwan O,https://hk.jobsdb.com/hk/en/job/site-clerk-plant-equipment-100003005981836,null,null
Officer - Human Resources,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/officer-human-resources-100003005981835,Non-Degree Tertiary,Salary provided
Coffee Shop Manager,Kowloon City Area,https://hk.jobsdb.com/hk/en/job/coffee-shop-manager-100003005981811,Non-Degree Tertiary,Salary negotiable
Customer Service Executive (Part-time),Central,https://hk.jobsdb.com/hk/en/job/customer-service-executive-100003005981823,(N/A),"HK$11,000 - 14,000 /month (negotiable)"
Financial Adviser/ Wealth Manager (20k+ monthly salary),Eastern Area,https://hk.jobsdb.com/hk/en/job/financial-adviser-wealth-manager-100003005981818,Postgraduate,"HK$20,000 - 55,000 /month (includes high commission)"
Financial Adviser/ Wealth Manager (20k+ monthly salary),Eastern Area,https://hk.jobsdb.com/hk/en/job/financial-adviser-wealth-manager-100003005981815,Postgraduate,"HK$20,000 - 55,000 /month (includes high commission)"
Financial Adviser/ Wealth Manager (20k+ monthly salary),Eastern Area,https://hk.jobsdb.com/hk/en/job/financial-adviser-wealth-manager-100003005981816,Postgraduate,"HK$20,000 - 55,000 /month (includes high commission)"
Financial Adviser/ Wealth Manager (20k+ monthly salary),Eastern Area,https://hk.jobsdb.com/hk/en/job/financial-adviser-wealth-manager-100003005981817,Postgraduate,"HK$20,000 - 55,000 /month (includes high commission)"
理財顧問 / 副理財策劃經理 (IANG Welcome 欢迎非本地在港的毕业生）,Location not specified,https://hk.jobsdb.com/hk/en/job/%e7%90%86%e8%b2%a1%e9%a1%a7%e5%95%8f-%e5%89%af%e7%90%86%e8%b2%a1%e7%ad%96%e5%8a%83%e7%b6%93%e7%90%86-100003005433235,Degree,"HK$14,000 - 35,000 /month"
Accounting and Administrative Officer,To Kwa Wan,https://hk.jobsdb.com/hk/en/job/accounting-and-administrative-officer-100003004359068,Non-Degree Tertiary,Salary provided
Administrative Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/administrative-clerk-100003005981782,null,Salary provided
Human Resources Manager - New Position,Central,https://hk.jobsdb.com/hk/en/job/human-resources-manager-new-100003005981786,Degree,Salary provided
ACCOUNTS CLERK,Ngau Tau Kok,https://hk.jobsdb.com/hk/en/job/accounts-clerk-100003005981768,Matriculated,Salary negotiable
"Research Executive -  5 days work a week, IANG welcome (HKD 14,000 - 16,000)",Causeway Bay,https://hk.jobsdb.com/hk/en/job/research-executive-100003005981767,Degree,"HK$14,000 - 17,000 /month (negotiable)"
Marketing Officer  / Clerk,Others,https://hk.jobsdb.com/hk/en/job/marketing-officer-clerk-100003005981761,null,Salary negotiable
Receptionist (up to 20K),Location not specified,https://hk.jobsdb.com/hk/en/job/receptionist-100003005981758,Matriculated,Salary provided
Sales Training Manager,Mong Kok,https://hk.jobsdb.com/hk/en/job/sales-training-manager-100003005981748,null,Salary provided
Marketing Research Assistant (5-day work),Central,https://hk.jobsdb.com/hk/en/job/marketing-research-assistant-100003005981743,null,Salary provided
General Clerk,Kwai Hing,https://hk.jobsdb.com/hk/en/job/general-clerk-100003005981740,School Certificate,Salary negotiable
Human Resource Officer/ Rostering Officer,Location not specified,https://hk.jobsdb.com/hk/en/job/human-resource-officer-rostering-officer-100003005981300,Degree,Salary provided
Administration Officer,Wan Chai,https://hk.jobsdb.com/hk/en/job/administration-officer-100003005981718,Non-Degree Tertiary,Salary provided
Training Officer / Assistant Training Officer,Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/training-officer-assistant-training-officer-100003005981719,Degree,Salary provided
Assistant Human Resources Officer (Recruitment),Kwun Tong Area,https://hk.jobsdb.com/hk/en/job/assistant-human-resources-officer-100003005981717,Degree,Salary provided
Merchandiser (Knit Fabric) / Admin Clerk (Jr/.Sr.),Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/merchandiser-admin-clerk-100003005959080,School Certificate,Salary negotiable
Office Administration Officer,Central,https://hk.jobsdb.com/hk/en/job/office-administration-officer-100003005981707,Degree,Salary provided
Recruitment Consultant,Causeway Bay,https://hk.jobsdb.com/hk/en/job/recruitment-consultant-100003005981704,Degree,Salary provided
ADMINISTRATIVE / ACCOUNTS ASSISTANT,Central,https://hk.jobsdb.com/hk/en/job/administrative-accounts-assistant-100003005981668,School Certificate,Salary negotiable
Administration Officer (Part-time),Location not specified,https://hk.jobsdb.com/hk/en/job/administration-officer-100003005981686,Degree,Salary negotiable
Unit Manager / Business Development Manager,Kwun Tong,https://hk.jobsdb.com/hk/en/job/unit-manager-business-development-manager-100003005981677,School Certificate,"HK$25,000 - 35,000 /month (includes high commission)"
Assistant Manager - Business Operations,Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/assistant-manager-business-operations-100003005981653,Degree,Salary provided
Part-time Personnel Assistant (Ref:18-15/JDB),Quarry Bay,https://hk.jobsdb.com/hk/en/job/part-time-personnel-assistant-100003005973500,null,null
Human Resources Clerk,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/human-resources-clerk-100003005981646,School Certificate,Salary negotiable
Receptionist 接待員,Causeway Bay,https://hk.jobsdb.com/hk/en/job/receptionist-%e6%8e%a5%e5%be%85%e5%93%a1-100003005981640,School Certificate,"HK$11,000 - 17,000 /month (negotiable)"
Temporary Clerk (Human Resources Department),Central & Western Area,https://hk.jobsdb.com/hk/en/job/temporary-clerk-100003005981632,School Certificate,Salary provided
Company Driver & Warehouse Keeper - 5 days work (公司司機兼倉務員 - 五天工作),Kwun Tong,https://hk.jobsdb.com/hk/en/job/company-driver-warehouse-keeper-100003005981625,Non-Degree Tertiary,Salary provided
Administrative Assistant / EA / Admin - MNC (Up to 16K) *6-Months* - possibly temp to perm,Central,https://hk.jobsdb.com/hk/en/job/administrative-assistant-ea-admin-mnc-possibly-100003005981626,null,Salary provided
HR & Admin Manager,Others - China,https://hk.jobsdb.com/hk/en/job/hr-admin-manager-100003005981551,Non-Degree Tertiary,Salary negotiable
Accounting Manager,Wan Chai,https://hk.jobsdb.com/hk/en/job/accounting-manager-100003005981613,Degree,Salary negotiable
Receptionist / Senior Receptionist,Yau Ma Tei,https://hk.jobsdb.com/hk/en/job/receptionist-senior-receptionist-100003005981568,null,Salary provided
"Administrative Assistant/ Receptionist (2 Months Contract, 12K)",Central & Western Area,https://hk.jobsdb.com/hk/en/job/administrative-assistant-receptionist-100003005981600,School Certificate,Salary provided
POLICY ADMIN EXECUTIVE/ ACCOUNT EXECUTIVE – SERVICING,Wan Chai,https://hk.jobsdb.com/hk/en/job/policy-admin-executive-account-executive-servicing-100003005981574,null,Salary provided
Personal Assistant,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/personal-assistant-100003005981570,Non-Degree Tertiary,Salary provided
HR Department Support,Hung Hom,https://hk.jobsdb.com/hk/en/job/hr-department-support-100003005981550,School Certificate,null
Property / Admin Clerk,Wong Tai Sin Area,https://hk.jobsdb.com/hk/en/job/property-admin-clerk-100003005981542,School Certificate,Salary negotiable
Sales Coordinator,Location not specified,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003005981533,Matriculated,Salary negotiable
Officer / Senior Officer – Human Resources (Account Servicing),Kowloon Bay,https://hk.jobsdb.com/hk/en/job/officer-senior-officer-human-resources-100003005981539,Degree,Salary provided
Sales Administration Officer,Sheung Wan,https://hk.jobsdb.com/hk/en/job/sales-administration-officer-100003005981535,null,Salary negotiable
Clerk – Human Resources,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/clerk-human-resources-100003005981532,Non-Degree Tertiary,Salary provided
Junior Secretary,Sheung Wan,https://hk.jobsdb.com/hk/en/job/junior-secretary-100003005981453,Non-Degree Tertiary,Salary provided
Administration Officer (行政主任)(Ref:MS/AO0312/180314),Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/administration-officer-100003005981524,Degree,Salary provided
Executive Secretary,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/executive-secretary-100003005981477,Degree,Salary negotiable
"Part Time Client Service Assistant($65/hr + Attn. Bonus: $5/hr, 4-5 days per week)",Location not specified,https://hk.jobsdb.com/hk/en/job/part-time-client-service-assistant-100003005981510,null,Salary provided
Recruitment - Associate Consultant / Consultant,Wan Chai Area,https://hk.jobsdb.com/hk/en/job/recruitment-associate-consultant-consultant-100003005981498,null,Base salary + high commission
ADMIN CLERK,Shatin Area,https://hk.jobsdb.com/hk/en/job/admin-clerk-100003005981450,Matriculated,Salary provided
財務文員,Location not specified,https://hk.jobsdb.com/hk/en/job/%e8%b2%a1%e5%8b%99%e6%96%87%e5%93%a1-100003005981362,School Certificate,Salary negotiable
移民投資行政文員 HR and Admin Officer (Immigration Services),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/%e7%a7%bb%e6%b0%91%e6%8a%95%e8%b3%87%e8%a1%8c%e6%94%bf%e6%96%87%e5%93%a1-hr-and-admin-officer-100003005981448,null,"HK$8,000 - 14,000 /month"
Operation Officer,Wan Chai,https://hk.jobsdb.com/hk/en/job/operation-officer-100003005981447,Non-Degree Tertiary,Salary provided
Human Resources Officer (C&B),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/human-resources-officer-100003005981215,null,Salary provided
Receptionist,Sheung Wan,https://hk.jobsdb.com/hk/en/job/receptionist-100003005981346,Non-Degree Tertiary,"HK$11,000 - 14,000 /month (negotiable)"
SHIPPING & INVENTORY CLERK,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/shipping-inventory-clerk-100003005981432,School Certificate,Salary provided
Junior Accountant,Wan Chai,https://hk.jobsdb.com/hk/en/job/junior-accountant-100003005981412,Matriculated,Salary negotiable
秘書,Location not specified,https://hk.jobsdb.com/hk/en/job/%e7%a7%98%e6%9b%b8-100003005981347,Degree,Salary negotiable
Shipping Clerk,Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/shipping-clerk-100003005981414,null,Salary provided
"Assistant, Transportation & Delivery - Supply Chain Management",Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/assistant-transportation-delivery-supply-chain-management-100003005981415,School Certificate,Salary provided
COMPANY SECRETARIAL ASSISTANT,Wan Chai,https://hk.jobsdb.com/hk/en/job/company-secretarial-assistant-100003005981403,Non-Degree Tertiary,Salary provided
Payroll Administrator,Yau Tsim Mong Area,https://hk.jobsdb.com/hk/en/job/payroll-administrator-100003005981402,School Certificate,Salary provided
"Admin&HR Supervisor (Payroll + Admin),Up to 35k Large Retail",Location not specified,https://hk.jobsdb.com/hk/en/job/admin-hr-supervisor-large-retail-100003005981400,Degree,Salary negotiable
牌照部文員,Kowloon City Area,https://hk.jobsdb.com/hk/en/job/%e7%89%8c%e7%85%a7%e9%83%a8%e6%96%87%e5%93%a1-100003005981337,School Certificate,Salary negotiable
Administrative Officer,Location not specified,https://hk.jobsdb.com/hk/en/job/administrative-officer-100003005981354,Non-Degree Tertiary,Salary negotiable
Receptionist,Wan Chai,https://hk.jobsdb.com/hk/en/job/receptionist-100003005981359,Non-Degree Tertiary,Salary negotiable
Data Entry Clerk (Part-time),Aberdeen,https://hk.jobsdb.com/hk/en/job/data-entry-clerk-100003005981339,null,Salary provided
General Clerk (Scanfoods),Shatin Area,https://hk.jobsdb.com/hk/en/job/general-clerk-100003005981349,School Certificate,Salary provided
Sales Assistant- Japanese speaking (新卒歓迎 / 大手会社 / Life Style),Wan Chai,https://hk.jobsdb.com/hk/en/job/sales-assistant-100003005981328,null,Salary provided
MNC General Clerk $13- 15k HKD - 6 mth contract temp to perm,Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/mnc-general-clerk-contract-100003005981314,Degree,"HK$14,000 - 17,000 /month"
Administration & Account Manager,Kwun Tong,https://hk.jobsdb.com/hk/en/job/administration-account-manager-100003005981311,Non-Degree Tertiary,Salary negotiable
Litigation Legal Secretary - Award-winning Law Firm (up to 18k),Central & Western Area,https://hk.jobsdb.com/hk/en/job/litigation-legal-secretary-award-winning-law-firm-100003005981296,Degree,Salary provided
"Administrative Officer,1 year renewable contract, HKD$12-14K",Kowloon City Area,https://hk.jobsdb.com/hk/en/job/administrative-officer-100003005981295,Degree,"HK$11,000 - 14,000 /month"
Administrative Clerk ($12K-14K) x 10 post,Location not specified,https://hk.jobsdb.com/hk/en/job/administrative-clerk-post-100003005981245,Matriculated,"HK$11,000 - 14,000 /month"
Data Entry Officer (Mobile Services),Quarry Bay,https://hk.jobsdb.com/hk/en/job/data-entry-officer-100003005981274,School Certificate,Salary provided
"Assistant Manager/Deputy Head, Marine Underwriting Department",Quarry Bay,https://hk.jobsdb.com/hk/en/job/assistant-manager-deputy-head-marine-underwriting-department-100003005981070,Degree,Salary negotiable
Legal Secretary,Central,https://hk.jobsdb.com/hk/en/job/legal-secretary-100003005981261,null,Salary negotiable
Senior Administration Officer/Administration Officer,Central,https://hk.jobsdb.com/hk/en/job/senior-administration-officer-administration-officer-100003005981253,null,Salary provided
Administrative Assistant,Hung Hom,https://hk.jobsdb.com/hk/en/job/administrative-assistant-100003005981249,null,Salary negotiable
HR & Administration Officer,Tuen Mun Area,https://hk.jobsdb.com/hk/en/job/hr-administration-officer-100003005981247,Matriculated,Salary provided
"Temporary Senior Clerk, Banking Operations (6-month Agency Contractor)",Location not specified,https://hk.jobsdb.com/hk/en/job/temporary-senior-clerk-banking-operations-100003005979858,School Certificate,Salary provided
HR Manager or Officer,Wan Chai,https://hk.jobsdb.com/hk/en/job/hr-manager-or-officer-100003005981213,Postgraduate,Salary negotiable
Clerk,Location not specified,https://hk.jobsdb.com/hk/en/job/clerk-100003005981211,Matriculated,null
Personal Assistant / Secretary / PA 私人助理 (畢業生 / Fresh Grad welcome),Causeway Bay,https://hk.jobsdb.com/hk/en/job/personal-assistant-secretary-pa-%e7%a7%81%e4%ba%ba%e5%8a%a9%e7%90%86-100003005981197,null,Salary negotiable
行政文員,North Point,https://hk.jobsdb.com/hk/en/job/%e8%a1%8c%e6%94%bf%e6%96%87%e5%93%a1-100003005981175,null,Salary provided
Receptionist (5 days work),Kwai Tsing Area,https://hk.jobsdb.com/hk/en/job/receptionist-100003005981165,School Certificate,Salary negotiable
CLERK,Tsuen Wan Area,https://hk.jobsdb.com/hk/en/job/clerk-100003005981154,null,Salary negotiable
Sr. Admin Officer,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/sr-admin-officer-100003005981118,Non-Degree Tertiary,Salary negotiable
Human Resources Officer - Listed Company,Mong Kok,https://hk.jobsdb.com/hk/en/job/human-resources-officer-listed-company-100003005981147,null,null
Procurement Assistant (12 months contract),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/procurement-assistant-100003005981146,Degree,Salary provided
Administrative Assistant cum Receptionist,Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/administrative-assistant-cum-receptionist-100003005981139,(N/A),Salary provided
Manager-Human Resources & Payroll,Location not specified,https://hk.jobsdb.com/hk/en/job/manager-human-resources-payroll-100003005981127,Degree,"HK$14,000 - 35,000 /month (negotiable)"
Accounting and Payroll Officer,Location not specified,https://hk.jobsdb.com/hk/en/job/accounting-and-payroll-officer-100003005981126,Degree,"HK$11,000 - 30,000 /month (negotiable)"
跟單文員,North Point,https://hk.jobsdb.com/hk/en/job/%e8%b7%9f%e5%96%ae%e6%96%87%e5%93%a1-100003005981111,null,Salary provided
Project Assistant (Apparel- Monobrand),Others,https://hk.jobsdb.com/hk/en/job/project-assistant-100003005981104,null,Salary provided
Sales and Quotation Clerk,Shatin Area,https://hk.jobsdb.com/hk/en/job/sales-and-quotation-clerk-100003005981100,null,Salary provided
Secretary / Administrative Assistant,Central & Western Area,https://hk.jobsdb.com/hk/en/job/secretary-administrative-assistant-100003005981084,Matriculated,Salary negotiable
Regional organisaitonal development manager,Location not specified,https://hk.jobsdb.com/hk/en/job/regional-organisaitonal-development-manager-100003005981088,Degree,Salary negotiable
Assistant HRO (Recruitment),Lai Chi Kok,https://hk.jobsdb.com/hk/en/job/assistant-hro-100003005981083,Postgraduate,Salary provided
Head of organisational development - director,Location not specified,https://hk.jobsdb.com/hk/en/job/head-of-organisational-development-director-100003005981082,Degree,Salary negotiable
Client and Operation Support   - Global Fintech startup,Sai Ying Pun,https://hk.jobsdb.com/hk/en/job/client-and-operation-support-global-fintech-startup-100003005981069,Degree,"HK$25,000 - 30,000 /month"
Campus Administration Manager (PRC Based 45 minutes from ShenZhen),Others - China,https://hk.jobsdb.com/hk/en/job/campus-administration-manager-100003005981043,Degree,Salary negotiable
Clerk,Mong Kok,https://hk.jobsdb.com/hk/en/job/clerk-100003005981031,School Certificate,Salary negotiable
Sales Coordinator,Tai Koo,https://hk.jobsdb.com/hk/en/job/sales-coordinator-100003005981013,Matriculated,Salary provided
Senior Property Officer/ Property Officer (Grade A Commercial Building)(5 Days Work),Central,https://hk.jobsdb.com/hk/en/job/senior-property-officer-property-officer-100003005978542,Non-Degree Tertiary,null
Secretary,Sheung Wan,https://hk.jobsdb.com/hk/en/job/secretary-100003005981010,Non-Degree Tertiary,Salary negotiable
Contract Officer/Administrator,Causeway Bay,https://hk.jobsdb.com/hk/en/job/contract-officer-administrator-100003005981002,Non-Degree Tertiary,Salary negotiable
Operations Manager Trainee (5-days),Causeway Bay,https://hk.jobsdb.com/hk/en/job/operations-manager-trainee-100003005980991,Matriculated,Salary negotiable
HR & Administration Assistant/ Receptionist,Quarry Bay,https://hk.jobsdb.com/hk/en/job/hr-administration-assistant-receptionist-100003005980988,Matriculated,Salary provided
Property Assistant (5 Days Work),Central,https://hk.jobsdb.com/hk/en/job/property-assistant-100003005978547,Non-Degree Tertiary,null
Customer Services Coordinator,Kwun Tong,https://hk.jobsdb.com/hk/en/job/customer-services-coordinator-100003005980983,School Certificate,Salary negotiable
Operations Coordinator,Shatin Area,https://hk.jobsdb.com/hk/en/job/operations-coordinator-100003005980981,Matriculated,Salary provided
Centre Manager/Assistant Centre Manager (Full-time),Tai Koo,https://hk.jobsdb.com/hk/en/job/centre-manager-assistant-centre-manager-100003005980974,Non-Degree Tertiary,"HK$17,000 - 35,000 /month (includes high commission)"
CORPORATE SECRETARIAL OFFICER,Central,https://hk.jobsdb.com/hk/en/job/corporate-secretarial-officer-100003005980967,Non-Degree Tertiary,Salary negotiable
District Administrator,Tai Koo,https://hk.jobsdb.com/hk/en/job/district-administrator-100003005980949,Non-Degree Tertiary,Salary negotiable
Receptionist,Causeway Bay,https://hk.jobsdb.com/hk/en/job/receptionist-100003005980890,School Certificate,Salary negotiable
Personal Assistant/Secretary (IANG),Quarry Bay,https://hk.jobsdb.com/hk/en/job/personal-assistant-secretary-100003005980931,Non-Degree Tertiary,Salary provided
Project Administration Clerk,Kowloon Bay,https://hk.jobsdb.com/hk/en/job/project-administration-clerk-100003005980888,School Certificate,Salary negotiable
Company Secretarial Assistant (Ref: CSA),Tsim Sha Tsui,https://hk.jobsdb.com/hk/en/job/company-secretarial-assistant-100003005980916,School Certificate,null
Business Administration Officer,Shatin Area,https://hk.jobsdb.com/hk/en/job/business-administration-officer-100003005980915,Degree,Salary provided
Assistant HR Manager,Central,https://hk.jobsdb.com/hk/en/job/assistant-hr-manager-100003005980911,Degree,Salary negotiable
HR & Administration Officer,Shatin Area,https://hk.jobsdb.com/hk/en/job/hr-administration-officer-100003005980910,Degree,Salary provided
Assistant (Procurement & Administration Function) (2-Year Contract) / 助理 (採購及行政) (2 年 制 合 約 ),Eastern Area,https://hk.jobsdb.com/hk/en/job/assistant-%e5%8a%a9%e7%90%86-100003005980896,Non-Degree Tertiary,Salary negotiable
